x;y;radius
0.49269732157482143;-0.32353184714711253;0.5894264218758992
-0.15957301980136263;-0.6071338344027927;0.6277539657582131
-0.13754495383174015;0.6357445207043612;0.6504534648460206
0.004670368247238445;-0.4862594622738264;0.4862818904610736
0.2802179057965422;0.033259149667538034;0.28218477238435014
-0.09497376405874733;-0.040939304390866946;0.10342167327738738
0.0014158404708937097;-0.978812030025563;0.9788130540235979
-0.013246504983124763;0.6083838090764304;0.6085280018541583
-0.031873703812703644;0.03628901732052035;0.048299335117876985
0.29595147484360124;0.6300685263905544;0.6961132259985207
0.20539988753142938;0.26335817851653215;0.33398599370253457
0.20489905016001;-0.5115743430933377;0.5510825067699521
0.03522176667181186;-0.04868721991247074;0.06009174843760867
0.9331873289798135;-0.32764173585067646;0.9890337193643719
-0.5509118643693373;-0.4876049145597058;0.7357053996034533
0.23863423220836893;-0.3096183304496488;0.3909089501816321
0.4802651898556327;0.18326617731197686;0.5140439128455971
-0.4960744694231184;0.04442519910806675;0.49805971281485895
0.008348429670211033;-0.1290308076099872;0.12930060166311674
-0.5800997797443649;0.4491995413373124;0.7336865695902526
-0.540602978323064;-0.3136764760521498;0.6250156092452909
0.05691062164306808;-0.25133631850607424;0.25769897915200835
0.022855960580120856;0.0009740417082926621;0.022876706303345595
-0.3885228811043061;0.07523300494555353;0.3957398566921564
0.6429526541841976;-0.2268540495566682;0.6817997325628425
-0.3518590074161465;0.08431937683813626;0.36182111382594506
0.38593015167451555;-0.25872645237780995;0.46463045437371164
-0.22121190547111208;0.2083936097973564;0.30391216449252745
-0.09161491958002484;0.4577580725370671;0.46683588814754284
0.2809801459916464;0.08552917228633464;0.293709178871673
0.35876084862485697;-0.5252380687758709;0.6360694737192109
0.948041560140666;-0.22046397246517843;0.9733381544504843
0.00461170840103612;0.15174183023038587;0.15181189313108323
0.12717535874129246;-0.08241661835305365;0.15154560650751092
0.4289509835274735;-0.22105338968143526;0.48255937184852116
-0.25578195165004985;-0.35441335759137055;0.4370734890485777
-0.4714877333851315;-0.29869672229500116;0.5581401388920402
0.024737017259808394;0.008286218983925727;0.02608795599432101
0.23454972150532521;0.5690175753174945;0.615462893177506
-0.49026494054779873;-0.34439927158933686;0.5991415276890782
0.17206500402422817;0.26526962494369394;0.31618719064444356
-0.0648743094371674;-0.14268388164035042;0.15673980383076558
0.020222305520579416;0.003541456914467234;0.02053006472577923
0.1988612790002162;-0.27461388187496677;0.33905544149009026
0.1385098943493409;0.1479374206897592;0.2026585090071581
-0.0319682726577334;0.37357680578162067;0.3749421292342565
0.3233128436827892;0.027611652244687413;0.3244897505776311
-0.1934378512835289;0.5358524294784501;0.5696981907002567
0.17629358072304677;-0.06025200512921353;0.18630547690887722
0.2984224686112654;-0.06801730095469775;0.3060756818193886
0.11816346720035821;-0.05129974653440124;0.1288187446581589
0.30887712493187897;-0.13411548246024138;0.3367373471145232
-0.21884046516376968;0.07675795076816457;0.23191147491925246
-0.3201782425810714;-0.010200605799434142;0.3203406926710668
-0.19408806670673168;0.1266532140298358;0.23175679981835295
0.3049549505790233;0.5441767202143186;0.6237995068175891
-0.3822737568932629;-0.08156800433742045;0.3908792198888026
-0.5774473758056123;-0.6068062256142077;0.8376510414659251
-0.35708307080049456;-0.30089582457966985;0.4669546195314813
-0.41770377320342134;0.6128818695370067;0.7416876890953171
-0.5106283079608769;-0.7373924237738689;0.8969330273382117
0.2922441032927604;-0.7373870577406391;0.7931874235215698
0.19721475452901;0.5799574873556954;0.6125719113245965
0.752967749751268;-0.2960562133230525;0.8090795471476664
-0.812176502211345;0.3944311155458269;0.9028879086879945
-0.26112415921028115;-0.6650526766188135;0.7144794533092778
-0.19999283553133435;-0.6677127564303622;0.6970204153134222
-0.38041613772795774;0.09654329202743112;0.3924755343704246
0.18385928668659773;0.04745090281342362;0.1898837156754457
0.22101138551496904;0.46621363569151414;0.515946883537391
0.6012490428736228;-0.3146863154433716;0.6786220514275768
-0.25244782991006665;-0.269367463406628;0.36917304501875947
-0.45802509983640755;0.4116917656399985;0.6158547734457618
-0.03334675164769079;0.4309692433669892;0.43225744016010637
-0.6989407028719253;-0.6993280846709007;0.9887253795369934
0.9610015526861754;-0.12973919201390455;0.9697196719720915
0.3905027891410223;0.5198666953546652;0.650195208584236
0.306823144798736;0.12695010263159454;0.33204934985986423
0.1137816369319805;0.247408175615068;0.27231795068283204
0.03289061654963528;0.9371624061621638;0.9377393924650237
0.47312306810628835;0.2871412329683586;0.5534397214195027
-0.5118931005894659;-0.10017505297332017;0.5216029022822866
-0.6564620637060582;-0.5198471843750788;0.8373670259736253
-0.9435779797318673;-0.2492404406078113;0.9759406749742774
0.08163291494502778;0.5819047574437358;0.5876028246512053
0.123141375466848;-0.24244660494490075;0.2719267449170383
0.20623858567144907;0.06604823736590827;0.216556514284154
-0.5714041185912455;0.5251391801554898;0.7760630291911979
-0.44783599270201235;-0.1761359716206844;0.4812285910647448
-0.8363852168255462;0.14628917970538619;0.8490823016782241
0.7688622303968468;0.03312710777770229;0.769575554835605
0.096818915060789;-0.32701433340254354;0.34104585698151824
-0.004965093305540707;-0.5953942926128802;0.5954149946277174
-0.06508332150794734;0.07033783170998745;0.09582927166669564
-0.7001702779477259;0.28200820044024616;0.7548291483752743
-0.27975332393123437;0.04625706256201265;0.28355182610492935
-0.8271938438703947;0.0981990787148671;0.833002229527345
-0.3510726650880101;-0.2609704267806526;0.43744437340772147
0.3378271258217862;-0.2794413633807188;0.4384229037232018
-0.5071135206855553;0.4705309783127167;0.691782859294751
-0.033260145116630536;-0.0010542336938550896;0.03327684873693093
0.01871025553042125;0.11378960549527298;0.11531759614552983
-0.2229355643319403;0.7908919206938226;0.8217118083992493
0.008639470609752724;-0.039854835479881924;0.04078048998657613
-0.2636186607751131;-0.019815052136946704;0.26436231690627554
0.28598697795643024;-0.8000490687095146;0.8496276030730249
-0.33875807353839765;0.0839164958688847;0.3489971499401664
-0.024439981368549888;0.041269672476226364;0.0479635127528214
-0.2965325337583392;-0.09484183471232452;0.3113302381535409
-0.9560773376856813;-0.1936311191505388;0.9754880244983176
-0.7041551098033416;0.19181911320653616;0.7298143536910588
0.0012808248861229778;-0.0034161560349027023;0.0036483742192535695
0.3249916737322363;0.09727310682204283;0.339236857234135
0.5658622389870304;0.05484604540010988;0.5685139947331517
-0.10092863237421883;0.8971515866210662;0.9028109205196992
0.019648955020203415;0.045884163453119124;0.049914305456236985
0.16261059799695884;-0.16244460713482325;0.22984876977725077
0.24077609853667514;0.8020785497081693;0.8374384332764426
0.1720267235621122;0.04962117325779861;0.17904037102004633
-0.08416812661669207;0.22576299623761803;0.24094232506629099
-0.6883910961430546;0.015435671355954401;0.6885641300556146
0.21788853600443292;0.00131727162554854;0.21789251783090335
-0.07910549127398142;0.17244439195178565;0.18972281640677546
0.14551865359236343;0.1831491699289096;0.23392156161624533
0.6062480294565648;-0.3549873083653514;0.7025330329033966
0.1141930455284318;-0.84495075038779;0.8526322901626163
0.6292446737559682;-0.02857031964811236;0.6298929453605986
0.4314528892655528;0.6266095742770024;0.7607832504933317
0.2895824291629832;-0.1879828551164136;0.34524706674735517
0.40677554849335;-0.3749286679765529;0.5532068807622859
-0.08598755141520101;-0.4807966117675219;0.4884252664282541
-0.27263417820690006;0.4876894208390469;0.5587220832622215
0.35120531001479866;-0.9117319020108025;0.9770364532231263
0.3018010538767956;-0.8566474660204484;0.9082558874900839
0.5179917766147247;-0.4229760185923122;0.6687482283675097
0.7114669940418881;-0.24259474779475426;0.7516897599865257
0.9487918077246298;-0.20084472178455837;0.9698167335502557
0.7086899554491105;0.2874472081344734;0.7647662063786328
-0.4011162136350872;-0.5953722524538035;0.7178874116690336
0.5599310083828533;0.45989148774258465;0.7245846497454433
-0.019870353910921797;-0.5078504921420521;0.5082390710418374
-0.0010942708512103418;0.10124912734487213;0.10125504045129774
-0.5071959523459012;-0.43378494774644744;0.6673957708642255
-0.7982502829927134;0.28187752314786985;0.8465568216923923
0.6991531430223928;-0.5276557925416275;0.8759199465709315
-0.4742084692863847;0.03480974689437744;0.47548437495020457
0.09548822257516658;0.10188900162224342;0.13964014215884368
-0.2447752400618896;-0.4363937132194022;0.5003542655806719
0.7183810493416112;-0.1822051493815882;0.7411275521219821
-0.08678080615846484;0.12691544811843938;0.15374797328295853
-0.1344493604789951;0.1388898341468818;0.19330550060088592
0.2210071608815579;0.5881965269867633;0.6283464963857258
0.0228375478445335;0.02393867874593557;0.03308495022895552
0.08269795519717389;0.5826404065196571;0.5884800719677643
-0.3653748418980222;-0.2180507462162408;0.42549371677789105
-0.03335982901935004;0.6128544682917066;0.6137617432663189
-0.7329978715629685;0.6018366725620027;0.9484161850982644
-0.030558588261098717;0.6348033231029797;0.6355384223940339
-0.1470349526555548;-0.19468938760356802;0.24397384070402628
-0.051224467021719504;0.5575221209309553;0.559870396921475
-0.3609381353106266;-0.05139098088566509;0.3645783460902512
0.27667091241314634;0.09766227008435728;0.2934019645018636
-0.3791110869954916;0.2279102171479524;0.44234407802448317
-0.03764223242689386;-0.017190393692857953;0.04138172661206574
0.36979041013557623;-0.21872502614096434;0.4296342450138294
-0.6478534610307424;-0.2952321111848816;0.7119523203446941
0.047311017325431776;-0.17117987731940457;0.17759753027408265
-0.1626595988994217;-0.8157567885956937;0.8318156546098902
0.011934296754191057;-0.1213263258972883;0.12191187306719597
-0.7766744426540709;-0.38985655935594854;0.8690289562177257
-0.41006707277218873;0.08536441544937134;0.41885807572131684
0.06694670897801928;0.0008979212777952527;0.06695273038202942
0.6655777269436215;-0.6538229123913604;0.932994164703809
-0.0885934275407988;-0.7818486264280641;0.7868520000933321
-0.9234561095220621;0.23730631923915538;0.9534597397711445
0.059298958363121254;0.04469906884871579;0.07425882586530319
-0.3199041046994177;-0.44963199117345404;0.5518220398734913
0.518954920663076;-0.09415722260912013;0.5274275232199045
-0.05351086890381535;0.7082234393581894;0.7102421088242968
-0.05530363237413194;0.5161690509792644;0.5191232810639564
0.04811574768758613;0.7726848758660925;0.7741815307586033
0.23068475269484157;0.1786616983092752;0.2917798100771105
0.5354476847583968;0.1588892550316936;0.5585248593193091
-0.5050449456608447;0.10009035810125073;0.514867436261415
